HCPCS_CODE,in_hcpcs_2026,in_hedis,in_either,in_comprehensive
J2770,TRUE,FALSE,TRUE,TRUE
J2777,TRUE,FALSE,TRUE,TRUE
J2778,TRUE,FALSE,TRUE,TRUE
J2780,TRUE,FALSE,TRUE,TRUE
J2781,TRUE,FALSE,TRUE,TRUE
J2785,TRUE,FALSE,TRUE,TRUE
J2786,TRUE,FALSE,TRUE,TRUE
J2787,TRUE,FALSE,TRUE,TRUE
J2788,TRUE,FALSE,TRUE,TRUE
J2790,TRUE,FALSE,TRUE,TRUE
J2791,TRUE,FALSE,TRUE,TRUE
J2794,TRUE,TRUE,TRUE,TRUE
J2795,TRUE,FALSE,TRUE,TRUE
J2796,TRUE,FALSE,TRUE,TRUE
J2798,TRUE,TRUE,TRUE,TRUE
J2800,TRUE,FALSE,TRUE,TRUE
J2805,TRUE,FALSE,TRUE,TRUE
J2806,TRUE,FALSE,TRUE,TRUE
J2820,TRUE,FALSE,TRUE,TRUE
J2910,TRUE,FALSE,TRUE,TRUE
J2916,TRUE,FALSE,TRUE,TRUE
J2919,TRUE,FALSE,TRUE,TRUE
J2920,TRUE,FALSE,TRUE,TRUE
J2930,TRUE,FALSE,TRUE,TRUE
J2941,TRUE,FALSE,TRUE,TRUE
J2950,TRUE,FALSE,TRUE,TRUE
J2997,TRUE,FALSE,TRUE,TRUE
J3010,TRUE,FALSE,TRUE,TRUE
J3030,TRUE,FALSE,TRUE,TRUE
J3031,TRUE,FALSE,TRUE,TRUE
J3032,TRUE,FALSE,TRUE,TRUE
J3070,TRUE,FALSE,TRUE,TRUE
J3101,TRUE,FALSE,TRUE,TRUE
J3105,TRUE,FALSE,TRUE,TRUE
J3110,TRUE,TRUE,TRUE,TRUE
J3111,TRUE,TRUE,TRUE,TRUE
J3121,TRUE,FALSE,TRUE,TRUE
J3145,TRUE,FALSE,TRUE,TRUE
J3230,TRUE,FALSE,TRUE,TRUE
J3240,TRUE,FALSE,TRUE,TRUE
J3241,TRUE,FALSE,TRUE,TRUE
J3245,TRUE,FALSE,TRUE,TRUE
J3246,TRUE,FALSE,TRUE,TRUE
J3250,TRUE,FALSE,TRUE,TRUE
J3260,TRUE,FALSE,TRUE,TRUE
J3262,TRUE,FALSE,TRUE,TRUE
J3285,TRUE,FALSE,TRUE,TRUE
J3300,TRUE,FALSE,TRUE,TRUE
J3301,TRUE,FALSE,TRUE,TRUE
J3301M,FALSE,FALSE,FALSE,FALSE
J3302,TRUE,FALSE,TRUE,TRUE
J3303,TRUE,FALSE,TRUE,TRUE
J3304,TRUE,FALSE,TRUE,TRUE
J3315,TRUE,FALSE,TRUE,TRUE
J3316,TRUE,FALSE,TRUE,TRUE
J3357,TRUE,FALSE,TRUE,TRUE
J3360,TRUE,FALSE,TRUE,TRUE
J3364,TRUE,FALSE,TRUE,TRUE
J3370,TRUE,FALSE,TRUE,TRUE
J3371,TRUE,FALSE,TRUE,TRUE
J3372,TRUE,FALSE,TRUE,TRUE
J3380,TRUE,FALSE,TRUE,TRUE
J3410,TRUE,FALSE,TRUE,TRUE
J3411,TRUE,FALSE,TRUE,TRUE
J3415,TRUE,FALSE,TRUE,TRUE
J3420,TRUE,FALSE,TRUE,TRUE
J3430,TRUE,FALSE,TRUE,TRUE
J3470,TRUE,FALSE,TRUE,TRUE
J3471,TRUE,FALSE,TRUE,TRUE
J3473,TRUE,FALSE,TRUE,TRUE
J3475,TRUE,FALSE,TRUE,TRUE
J3480,TRUE,FALSE,TRUE,TRUE
J3486,TRUE,FALSE,TRUE,TRUE
J3489,TRUE,TRUE,TRUE,TRUE
J3490,TRUE,FALSE,TRUE,TRUE
J3490L,FALSE,FALSE,FALSE,FALSE
J3530,TRUE,FALSE,TRUE,TRUE
J3535,TRUE,FALSE,TRUE,TRUE
J3590,TRUE,FALSE,TRUE,TRUE
J4390,FALSE,FALSE,FALSE,FALSE
J7030,TRUE,FALSE,TRUE,TRUE
J7040,TRUE,FALSE,TRUE,TRUE
J7042,TRUE,FALSE,TRUE,TRUE
J7050,TRUE,FALSE,TRUE,TRUE
J7060,TRUE,FALSE,TRUE,TRUE
J7070,TRUE,FALSE,TRUE,TRUE
J7110,TRUE,FALSE,TRUE,TRUE
J7120,TRUE,FALSE,TRUE,TRUE
J7121,TRUE,FALSE,TRUE,TRUE
J7131,TRUE,FALSE,TRUE,TRUE
J7140,FALSE,FALSE,FALSE,FALSE
J7170,TRUE,FALSE,TRUE,TRUE
J7189,TRUE,FALSE,TRUE,TRUE
J7192,TRUE,FALSE,TRUE,TRUE
J7198,TRUE,FALSE,TRUE,TRUE
J7205,TRUE,FALSE,TRUE,TRUE
J7210,TRUE,FALSE,TRUE,TRUE
J7295,TRUE,FALSE,TRUE,TRUE
J7296,TRUE,FALSE,TRUE,TRUE
J7297,TRUE,FALSE,TRUE,TRUE
J7298,TRUE,FALSE,TRUE,TRUE
J7300,TRUE,FALSE,TRUE,TRUE
J7301,TRUE,FALSE,TRUE,TRUE
J7303,TRUE,FALSE,TRUE,TRUE
J7304,TRUE,FALSE,TRUE,TRUE
J7307,TRUE,FALSE,TRUE,TRUE
J7308,TRUE,FALSE,TRUE,TRUE
J7312,TRUE,FALSE,TRUE,TRUE
J7313,TRUE,FALSE,TRUE,TRUE
J7315,TRUE,FALSE,TRUE,TRUE
J7318,TRUE,FALSE,TRUE,TRUE
J7320,TRUE,FALSE,TRUE,TRUE
J7321,TRUE,FALSE,TRUE,TRUE
J7322,TRUE,FALSE,TRUE,TRUE
J7323,TRUE,FALSE,TRUE,TRUE
J7324,TRUE,FALSE,TRUE,TRUE
J7325,TRUE,FALSE,TRUE,TRUE
J7326,TRUE,FALSE,TRUE,TRUE
J7327,TRUE,FALSE,TRUE,TRUE
J7328,TRUE,FALSE,TRUE,TRUE
J7329,TRUE,FALSE,TRUE,TRUE
J7331,TRUE,FALSE,TRUE,TRUE
J7332,TRUE,FALSE,TRUE,TRUE
J7333,TRUE,FALSE,TRUE,TRUE
J7336,TRUE,FALSE,TRUE,TRUE
J7340,TRUE,FALSE,TRUE,TRUE
J7342,TRUE,FALSE,TRUE,TRUE
J7345,TRUE,FALSE,TRUE,TRUE
J7351,TRUE,FALSE,TRUE,TRUE
J7354,TRUE,FALSE,TRUE,TRUE
J7500,TRUE,FALSE,TRUE,TRUE
J7502,TRUE,FALSE,TRUE,TRUE
J7503,TRUE,FALSE,TRUE,TRUE
J7507,TRUE,FALSE,TRUE,TRUE
J7508,TRUE,FALSE,TRUE,TRUE
J7509,TRUE,FALSE,TRUE,TRUE
J7510,TRUE,FALSE,TRUE,TRUE
J7511,TRUE,FALSE,TRUE,TRUE
J7512,TRUE,FALSE,TRUE,TRUE
J7515,TRUE,FALSE,TRUE,TRUE
J7517,TRUE,FALSE,TRUE,TRUE
J7518,TRUE,FALSE,TRUE,TRUE
J7520,TRUE,FALSE,TRUE,TRUE
J7527,TRUE,FALSE,TRUE,TRUE
J7599,TRUE,FALSE,TRUE,TRUE
J7603,FALSE,FALSE,FALSE,FALSE
J7605,TRUE,FALSE,TRUE,TRUE
J7606,TRUE,FALSE,TRUE,TRUE
J7607,TRUE,FALSE,TRUE,TRUE
J7609,TRUE,FALSE,TRUE,TRUE
J7610,TRUE,FALSE,TRUE,TRUE
J7611,TRUE,FALSE,TRUE,TRUE
J7612,TRUE,FALSE,TRUE,TRUE
J7613,TRUE,FALSE,TRUE,TRUE
J7614,TRUE,FALSE,TRUE,TRUE
J7615,TRUE,FALSE,TRUE,TRUE
J7616,FALSE,FALSE,FALSE,FALSE
J7620,TRUE,FALSE,TRUE,TRUE
J7624,TRUE,FALSE,TRUE,TRUE
J7626,TRUE,FALSE,TRUE,TRUE
J7627,TRUE,FALSE,TRUE,TRUE
J7633,TRUE,FALSE,TRUE,TRUE
J7637,TRUE,FALSE,TRUE,TRUE
J7638,TRUE,FALSE,TRUE,TRUE
J7639,TRUE,FALSE,TRUE,TRUE
J7642,TRUE,FALSE,TRUE,TRUE
J7643,TRUE,FALSE,TRUE,TRUE
J7644,TRUE,FALSE,TRUE,TRUE
J7645,TRUE,FALSE,TRUE,TRUE
J7674,TRUE,FALSE,TRUE,TRUE
J7676,TRUE,FALSE,TRUE,TRUE
J7677,TRUE,FALSE,TRUE,TRUE
J7682,TRUE,FALSE,TRUE,TRUE
J7686,TRUE,FALSE,TRUE,TRUE
J7699,TRUE,FALSE,TRUE,TRUE
J7799,TRUE,FALSE,TRUE,TRUE
J7999,TRUE,FALSE,TRUE,TRUE
J8499,TRUE,FALSE,TRUE,TRUE
J8501,TRUE,FALSE,TRUE,TRUE
J8521,TRUE,FALSE,TRUE,TRUE
J8540,TRUE,FALSE,TRUE,TRUE
J8597,TRUE,FALSE,TRUE,TRUE
J8670,TRUE,FALSE,TRUE,TRUE
J8999,TRUE,FALSE,TRUE,TRUE
J9000,TRUE,FALSE,TRUE,TRUE
J9022,TRUE,FALSE,TRUE,TRUE
J9035,TRUE,FALSE,TRUE,TRUE
J9040,TRUE,FALSE,TRUE,TRUE
J9041,TRUE,FALSE,TRUE,TRUE
J9042,TRUE,FALSE,TRUE,TRUE
J9044,TRUE,FALSE,TRUE,TRUE
J9045,TRUE,FALSE,TRUE,TRUE
J9046,TRUE,FALSE,TRUE,TRUE
J9047,TRUE,FALSE,TRUE,TRUE
J9049,TRUE,FALSE,TRUE,TRUE
J9055,TRUE,FALSE,TRUE,TRUE
J9060,TRUE,FALSE,TRUE,TRUE
J9061,TRUE,FALSE,TRUE,TRUE
J9070,TRUE,FALSE,TRUE,TRUE
J9071,TRUE,FALSE,TRUE,TRUE
J9073,TRUE,FALSE,TRUE,TRUE
J9074,TRUE,FALSE,TRUE,TRUE
J9075,TRUE,FALSE,TRUE,TRUE
J9100,TRUE,FALSE,TRUE,TRUE
J9130,TRUE,FALSE,TRUE,TRUE
J9144,TRUE,FALSE,TRUE,TRUE
J9145,TRUE,FALSE,TRUE,TRUE
J9155,TRUE,FALSE,TRUE,TRUE
J9171,TRUE,FALSE,TRUE,TRUE
J9173,TRUE,FALSE,TRUE,TRUE
J9175,TRUE,FALSE,TRUE,TRUE
J9181,TRUE,FALSE,TRUE,TRUE
J9190,TRUE,FALSE,TRUE,TRUE
J9196,TRUE,FALSE,TRUE,TRUE
J9201,TRUE,FALSE,TRUE,TRUE
J9202,TRUE,FALSE,TRUE,TRUE
J9203,TRUE,FALSE,TRUE,TRUE
J9206,TRUE,FALSE,TRUE,TRUE
J9208,TRUE,FALSE,TRUE,TRUE
J9209,TRUE,FALSE,TRUE,TRUE
J9217,TRUE,FALSE,TRUE,TRUE
J9219,TRUE,FALSE,TRUE,TRUE
J9228,TRUE,FALSE,TRUE,TRUE
J9250,TRUE,FALSE,TRUE,TRUE
J9255,TRUE,FALSE,TRUE,TRUE
J9260,TRUE,FALSE,TRUE,TRUE
J9263,TRUE,FALSE,TRUE,TRUE
J9264,TRUE,FALSE,TRUE,TRUE
J9267,TRUE,FALSE,TRUE,TRUE
J9271,TRUE,FALSE,TRUE,TRUE
J9299,TRUE,FALSE,TRUE,TRUE
J9303,TRUE,FALSE,TRUE,TRUE
J9304,TRUE,FALSE,TRUE,TRUE
J9305,TRUE,FALSE,TRUE,TRUE
J9306,TRUE,FALSE,TRUE,TRUE
J9308,TRUE,FALSE,TRUE,TRUE
J9310,TRUE,FALSE,TRUE,TRUE
J9311,TRUE,FALSE,TRUE,TRUE
J9312,TRUE,FALSE,TRUE,TRUE
J9316,TRUE,FALSE,TRUE,TRUE
J9317,TRUE,FALSE,TRUE,TRUE
J9323,TRUE,FALSE,TRUE,TRUE
J9348,TRUE,FALSE,TRUE,TRUE
J9354,TRUE,FALSE,TRUE,TRUE
J9355,TRUE,FALSE,TRUE,TRUE
J9358,TRUE,FALSE,TRUE,TRUE
J9360,TRUE,FALSE,TRUE,TRUE
J9370,TRUE,FALSE,TRUE,TRUE
J9394,TRUE,FALSE,TRUE,TRUE
J9395,TRUE,FALSE,TRUE,TRUE
J9999,TRUE,FALSE,TRUE,TRUE
JLL00,FALSE,FALSE,FALSE,FALSE
K0001,TRUE,FALSE,TRUE,TRUE
K0002,TRUE,FALSE,TRUE,TRUE
K0003,TRUE,FALSE,TRUE,TRUE
K0004,TRUE,FALSE,TRUE,TRUE
K0005,TRUE,FALSE,TRUE,TRUE
K0006,TRUE,FALSE,TRUE,TRUE
K0007,TRUE,FALSE,TRUE,TRUE
K0008,TRUE,FALSE,TRUE,TRUE
K0009,TRUE,FALSE,TRUE,TRUE
K0010,TRUE,FALSE,TRUE,TRUE
K0011,TRUE,FALSE,TRUE,TRUE
K0015,TRUE,FALSE,TRUE,TRUE
K0017,TRUE,FALSE,TRUE,TRUE
K0018,TRUE,FALSE,TRUE,TRUE
K0019,TRUE,FALSE,TRUE,TRUE
K0020,TRUE,FALSE,TRUE,TRUE
K0037,TRUE,FALSE,TRUE,TRUE
K0038,TRUE,FALSE,TRUE,TRUE
K0039,TRUE,FALSE,TRUE,TRUE
K0040,TRUE,FALSE,TRUE,TRUE
K0042,TRUE,FALSE,TRUE,TRUE
K0043,TRUE,FALSE,TRUE,TRUE
K0045,TRUE,FALSE,TRUE,TRUE
K0052,TRUE,FALSE,TRUE,TRUE
K0053,TRUE,FALSE,TRUE,TRUE
K0056,TRUE,FALSE,TRUE,TRUE
K0065,TRUE,FALSE,TRUE,TRUE
K0069,TRUE,FALSE,TRUE,TRUE
K0070,TRUE,FALSE,TRUE,TRUE
K0071,TRUE,FALSE,TRUE,TRUE
K0072,TRUE,FALSE,TRUE,TRUE
K0077,TRUE,FALSE,TRUE,TRUE
K0105,TRUE,FALSE,TRUE,TRUE
K0108,TRUE,FALSE,TRUE,TRUE
K0195,TRUE,FALSE,TRUE,TRUE
K0455,TRUE,FALSE,TRUE,TRUE
K0462,TRUE,FALSE,TRUE,TRUE
K0552,TRUE,FALSE,TRUE,TRUE
K0553,TRUE,FALSE,TRUE,TRUE
K0554,TRUE,FALSE,TRUE,TRUE
K0601,TRUE,FALSE,TRUE,TRUE
K0603,TRUE,FALSE,TRUE,TRUE
K0604,TRUE,FALSE,TRUE,TRUE
K0606,TRUE,FALSE,TRUE,TRUE
K0669,TRUE,FALSE,TRUE,TRUE
K0672,TRUE,FALSE,TRUE,TRUE
K0733,TRUE,FALSE,TRUE,TRUE
K0738,TRUE,FALSE,TRUE,TRUE
K0739,TRUE,FALSE,TRUE,TRUE
K0800,TRUE,FALSE,TRUE,TRUE
K0801,TRUE,FALSE,TRUE,TRUE
K0806,TRUE,FALSE,TRUE,TRUE
K0807,TRUE,FALSE,TRUE,TRUE
K0812,TRUE,FALSE,TRUE,TRUE
K0813,TRUE,FALSE,TRUE,TRUE
K0815,TRUE,FALSE,TRUE,TRUE
K0816,TRUE,FALSE,TRUE,TRUE
K0821,TRUE,FALSE,TRUE,TRUE
K0822,TRUE,FALSE,TRUE,TRUE
K0823,TRUE,FALSE,TRUE,TRUE
K0824,TRUE,FALSE,TRUE,TRUE
K0825,TRUE,FALSE,TRUE,TRUE
K0827,TRUE,FALSE,TRUE,TRUE
K0831,TRUE,FALSE,TRUE,TRUE
K0835,TRUE,FALSE,TRUE,TRUE
K0836,TRUE,FALSE,TRUE,TRUE
K0842,TRUE,FALSE,TRUE,TRUE
K0848,TRUE,FALSE,TRUE,TRUE
K0849,TRUE,FALSE,TRUE,TRUE
K0856,TRUE,FALSE,TRUE,TRUE
K0857,TRUE,FALSE,TRUE,TRUE
K0861,TRUE,FALSE,TRUE,TRUE
K0862,TRUE,FALSE,TRUE,TRUE
K0899,TRUE,FALSE,TRUE,TRUE
K0903,TRUE,FALSE,TRUE,TRUE
K1005,TRUE,FALSE,TRUE,TRUE
K1006,TRUE,FALSE,TRUE,TRUE
K1023,TRUE,FALSE,TRUE,TRUE
K1024,TRUE,FALSE,TRUE,TRUE
K1032,TRUE,FALSE,TRUE,TRUE
K1033,TRUE,FALSE,TRUE,TRUE
K1034,TRUE,FALSE,TRUE,TRUE
L0120,TRUE,FALSE,TRUE,TRUE
L0130,TRUE,FALSE,TRUE,TRUE
L0140,TRUE,FALSE,TRUE,TRUE
L0150,TRUE,FALSE,TRUE,TRUE
L0170,TRUE,FALSE,TRUE,TRUE
L0172,TRUE,FALSE,TRUE,TRUE
L0174,TRUE,FALSE,TRUE,TRUE
L0180,TRUE,FALSE,TRUE,TRUE
L0190,TRUE,FALSE,TRUE,TRUE
L0450,TRUE,FALSE,TRUE,TRUE
L0452,TRUE,FALSE,TRUE,TRUE
L0454,TRUE,FALSE,TRUE,TRUE
L0455,TRUE,FALSE,TRUE,TRUE
L0456,TRUE,FALSE,TRUE,TRUE
L0457,TRUE,FALSE,TRUE,TRUE
L0460,TRUE,FALSE,TRUE,TRUE
L0462,TRUE,FALSE,TRUE,TRUE
L0464,TRUE,FALSE,TRUE,TRUE
L0480,TRUE,FALSE,TRUE,TRUE
L0482,TRUE,FALSE,TRUE,TRUE
L0484,TRUE,FALSE,TRUE,TRUE
L0488,TRUE,FALSE,TRUE,TRUE
L0621,TRUE,FALSE,TRUE,TRUE
L0622,TRUE,FALSE,TRUE,TRUE
L0623,TRUE,FALSE,TRUE,TRUE
L0624,TRUE,FALSE,TRUE,TRUE
L0625,TRUE,FALSE,TRUE,TRUE
L0626,TRUE,FALSE,TRUE,TRUE
L0627,TRUE,FALSE,TRUE,TRUE
L0628,TRUE,FALSE,TRUE,TRUE
L0630,TRUE,FALSE,TRUE,TRUE
L0631,TRUE,FALSE,TRUE,TRUE
L0633,TRUE,FALSE,TRUE,TRUE
L0635,TRUE,FALSE,TRUE,TRUE
L0636,TRUE,FALSE,TRUE,TRUE
L0637,TRUE,FALSE,TRUE,TRUE
L0639,TRUE,FALSE,TRUE,TRUE
L0640,TRUE,FALSE,TRUE,TRUE
L0641,TRUE,FALSE,TRUE,TRUE
L0642,TRUE,FALSE,TRUE,TRUE
L0643,TRUE,FALSE,TRUE,TRUE
L0648,TRUE,FALSE,TRUE,TRUE
L0649,TRUE,FALSE,TRUE,TRUE
L0650,TRUE,FALSE,TRUE,TRUE
L0651,TRUE,FALSE,TRUE,TRUE
L0700,TRUE,FALSE,TRUE,TRUE
L0710,TRUE,FALSE,TRUE,TRUE
L0830,TRUE,FALSE,TRUE,TRUE
L0970,TRUE,FALSE,TRUE,TRUE
L0972,TRUE,FALSE,TRUE,TRUE
L0976,TRUE,FALSE,TRUE,TRUE
L0978,TRUE,FALSE,TRUE,TRUE
L0984,TRUE,FALSE,TRUE,TRUE
L0999,TRUE,FALSE,TRUE,TRUE
L1005,TRUE,FALSE,TRUE,TRUE
L1020,TRUE,FALSE,TRUE,TRUE
L1025,TRUE,FALSE,TRUE,TRUE
L1030,TRUE,FALSE,TRUE,TRUE
L1040,TRUE,FALSE,TRUE,TRUE
L1050,TRUE,FALSE,TRUE,TRUE
L1060,TRUE,FALSE,TRUE,TRUE
L1070,TRUE,FALSE,TRUE,TRUE
L1080,TRUE,FALSE,TRUE,TRUE
L1120,TRUE,FALSE,TRUE,TRUE
L1200,TRUE,FALSE,TRUE,TRUE
L1210,TRUE,FALSE,TRUE,TRUE
L1240,TRUE,FALSE,TRUE,TRUE
L1250,TRUE,FALSE,TRUE,TRUE
L1260,TRUE,FALSE,TRUE,TRUE
L1270,TRUE,FALSE,TRUE,TRUE
L1280,TRUE,FALSE,TRUE,TRUE
L1290,TRUE,FALSE,TRUE,TRUE
L1300,TRUE,FALSE,TRUE,TRUE
L1499,TRUE,FALSE,TRUE,TRUE
L1600,TRUE,FALSE,TRUE,TRUE
L1620,TRUE,FALSE,TRUE,TRUE
L1652,TRUE,FALSE,TRUE,TRUE
L1660,TRUE,FALSE,TRUE,TRUE
L1686,TRUE,FALSE,TRUE,TRUE
L1690,TRUE,FALSE,TRUE,TRUE
L1710,TRUE,FALSE,TRUE,TRUE
L1810,TRUE,FALSE,TRUE,TRUE
L1812,TRUE,FALSE,TRUE,TRUE
L1820,TRUE,FALSE,TRUE,TRUE
L1821,TRUE,FALSE,TRUE,TRUE
L1830,TRUE,FALSE,TRUE,TRUE
L1831,TRUE,FALSE,TRUE,TRUE
L1832,TRUE,FALSE,TRUE,TRUE
L1833,TRUE,FALSE,TRUE,TRUE
L1836,TRUE,FALSE,TRUE,TRUE
L1843,TRUE,FALSE,TRUE,TRUE
L1844,TRUE,FALSE,TRUE,TRUE
L1845,TRUE,FALSE,TRUE,TRUE
L1846,TRUE,FALSE,TRUE,TRUE
L1848,TRUE,FALSE,TRUE,TRUE
L1850,TRUE,FALSE,TRUE,TRUE
L1851,TRUE,FALSE,TRUE,TRUE
L1852,TRUE,FALSE,TRUE,TRUE
L1900,TRUE,FALSE,TRUE,TRUE
L1902,TRUE,FALSE,TRUE,TRUE
L1904,TRUE,FALSE,TRUE,TRUE
L1906,TRUE,FALSE,TRUE,TRUE
L1907,TRUE,FALSE,TRUE,TRUE
L1910,TRUE,FALSE,TRUE,TRUE
L1920,TRUE,FALSE,TRUE,TRUE
L1930,TRUE,FALSE,TRUE,TRUE
L1932,TRUE,FALSE,TRUE,TRUE
L1940,TRUE,FALSE,TRUE,TRUE
L1945,TRUE,FALSE,TRUE,TRUE
L1951,TRUE,FALSE,TRUE,TRUE
L1960,TRUE,FALSE,TRUE,TRUE
L1970,TRUE,FALSE,TRUE,TRUE
L1971,TRUE,FALSE,TRUE,TRUE
L1980,TRUE,FALSE,TRUE,TRUE
L1990,TRUE,FALSE,TRUE,TRUE
L2005,TRUE,FALSE,TRUE,TRUE
L2034,TRUE,FALSE,TRUE,TRUE
L2037,TRUE,FALSE,TRUE,TRUE
L2112,TRUE,FALSE,TRUE,TRUE
L2114,TRUE,FALSE,TRUE,TRUE
L2116,TRUE,FALSE,TRUE,TRUE
L2200,TRUE,FALSE,TRUE,TRUE
L2210,TRUE,FALSE,TRUE,TRUE
L2220,TRUE,FALSE,TRUE,TRUE
L2232,TRUE,FALSE,TRUE,TRUE
L2250,TRUE,FALSE,TRUE,TRUE
L2265,TRUE,FALSE,TRUE,TRUE
L2270,TRUE,FALSE,TRUE,TRUE
L2275,TRUE,FALSE,TRUE,TRUE
L2280,TRUE,FALSE,TRUE,TRUE
L2300,TRUE,FALSE,TRUE,TRUE
L2330,TRUE,FALSE,TRUE,TRUE
L2340,TRUE,FALSE,TRUE,TRUE
L2350,TRUE,FALSE,TRUE,TRUE
L2360,TRUE,FALSE,TRUE,TRUE
L2370,TRUE,FALSE,TRUE,TRUE
L2385,TRUE,FALSE,TRUE,TRUE
L2387,TRUE,FALSE,TRUE,TRUE
L2390,TRUE,FALSE,TRUE,TRUE
L2395,TRUE,FALSE,TRUE,TRUE
L2397,TRUE,FALSE,TRUE,TRUE
L2415,TRUE,FALSE,TRUE,TRUE
L2425,TRUE,FALSE,TRUE,TRUE
L2580,TRUE,FALSE,TRUE,TRUE
L2620,TRUE,FALSE,TRUE,TRUE
L2624,TRUE,FALSE,TRUE,TRUE
L2630,TRUE,FALSE,TRUE,TRUE
L2640,TRUE,FALSE,TRUE,TRUE
L2755,TRUE,FALSE,TRUE,TRUE
L2760,TRUE,FALSE,TRUE,TRUE
L2768,TRUE,FALSE,TRUE,TRUE
L2780,TRUE,FALSE,TRUE,TRUE
L2795,TRUE,FALSE,TRUE,TRUE
L2800,TRUE,FALSE,TRUE,TRUE
L2810,TRUE,FALSE,TRUE,TRUE
L2820,TRUE,FALSE,TRUE,TRUE
L2830,TRUE,FALSE,TRUE,TRUE
L2840,TRUE,FALSE,TRUE,TRUE
L2861,TRUE,FALSE,TRUE,TRUE
L2999,TRUE,FALSE,TRUE,TRUE
L3000,TRUE,FALSE,TRUE,TRUE
L3001,TRUE,FALSE,TRUE,TRUE
L3002,TRUE,FALSE,TRUE,TRUE
L3003,TRUE,FALSE,TRUE,TRUE
L3010,TRUE,FALSE,TRUE,TRUE
L3020,TRUE,FALSE,TRUE,TRUE
L3030,TRUE,FALSE,TRUE,TRUE
L3031,TRUE,FALSE,TRUE,TRUE
L3040,TRUE,FALSE,TRUE,TRUE
L3050,TRUE,FALSE,TRUE,TRUE
L3060,TRUE,FALSE,TRUE,TRUE
L3070,TRUE,FALSE,TRUE,TRUE
L3100,TRUE,FALSE,TRUE,TRUE
L3150,TRUE,FALSE,TRUE,TRUE
L3160,TRUE,FALSE,TRUE,TRUE
L3170,TRUE,FALSE,TRUE,TRUE
L3201,TRUE,FALSE,TRUE,TRUE
L3202,TRUE,FALSE,TRUE,TRUE
L3203,TRUE,FALSE,TRUE,TRUE
L3206,TRUE,FALSE,TRUE,TRUE
L3207,TRUE,FALSE,TRUE,TRUE
L3209,TRUE,FALSE,TRUE,TRUE
L3211,TRUE,FALSE,TRUE,TRUE
L3213,TRUE,FALSE,TRUE,TRUE
L3215,TRUE,FALSE,TRUE,TRUE
L3216,TRUE,FALSE,TRUE,TRUE
L3217,TRUE,FALSE,TRUE,TRUE
L3219,TRUE,FALSE,TRUE,TRUE
L3221,TRUE,FALSE,TRUE,TRUE
L3222,TRUE,FALSE,TRUE,TRUE
L3224,TRUE,FALSE,TRUE,TRUE
L3225,TRUE,FALSE,TRUE,TRUE
L3230,TRUE,FALSE,TRUE,TRUE
L3250,TRUE,FALSE,TRUE,TRUE
L3254,TRUE,FALSE,TRUE,TRUE
L3255,TRUE,FALSE,TRUE,TRUE
L3257,TRUE,FALSE,TRUE,TRUE
L3260,TRUE,FALSE,TRUE,TRUE
L3265,TRUE,FALSE,TRUE,TRUE
L3300,TRUE,FALSE,TRUE,TRUE
L3310,TRUE,FALSE,TRUE,TRUE
L3320,TRUE,FALSE,TRUE,TRUE
L3332,TRUE,FALSE,TRUE,TRUE
L3334,TRUE,FALSE,TRUE,TRUE
L3340,TRUE,FALSE,TRUE,TRUE
L3350,TRUE,FALSE,TRUE,TRUE
L3360,TRUE,FALSE,TRUE,TRUE
L3370,TRUE,FALSE,TRUE,TRUE
L3380,TRUE,FALSE,TRUE,TRUE
L3390,TRUE,FALSE,TRUE,TRUE
L3400,TRUE,FALSE,TRUE,TRUE
L3410,TRUE,FALSE,TRUE,TRUE
L3420,TRUE,FALSE,TRUE,TRUE
L3430,TRUE,FALSE,TRUE,TRUE
L3440,TRUE,FALSE,TRUE,TRUE
L3450,TRUE,FALSE,TRUE,TRUE
L3460,TRUE,FALSE,TRUE,TRUE
L3480,TRUE,FALSE,TRUE,TRUE
L3485,TRUE,FALSE,TRUE,TRUE
L3500,TRUE,FALSE,TRUE,TRUE
L3510,TRUE,FALSE,TRUE,TRUE
L3520,TRUE,FALSE,TRUE,TRUE
L3540,TRUE,FALSE,TRUE,TRUE
L3580,TRUE,FALSE,TRUE,TRUE
L3630,TRUE,FALSE,TRUE,TRUE
L3649,TRUE,FALSE,TRUE,TRUE
L3650,TRUE,FALSE,TRUE,TRUE
L3660,TRUE,FALSE,TRUE,TRUE
L3670,TRUE,FALSE,TRUE,TRUE
L3671,TRUE,FALSE,TRUE,TRUE
L3674,TRUE,FALSE,TRUE,TRUE
L3675,TRUE,FALSE,TRUE,TRUE
L3702,TRUE,FALSE,TRUE,TRUE
L3710,TRUE,FALSE,TRUE,TRUE
L3730,TRUE,FALSE,TRUE,TRUE
L3740,TRUE,FALSE,TRUE,TRUE
L3760,TRUE,FALSE,TRUE,TRUE
L3761,TRUE,FALSE,TRUE,TRUE
L3762,TRUE,FALSE,TRUE,TRUE
L3763,TRUE,FALSE,TRUE,TRUE
L3806,TRUE,FALSE,TRUE,TRUE
L3807,TRUE,FALSE,TRUE,TRUE
L3808,TRUE,FALSE,TRUE,TRUE
L3809,TRUE,FALSE,TRUE,TRUE
L3904,TRUE,FALSE,TRUE,TRUE
L3905,TRUE,FALSE,TRUE,TRUE
L3906,TRUE,FALSE,TRUE,TRUE
